id,label
12000,0
12001,0
12002,0
12003,0
12004,0
12005,0
12006,0
12007,0
12008,0
12009,0
12010,0
12011,0
12012,0
12013,0
12014,0
12015,0
12016,0
12017,0
12018,0
12019,0
12020,0
12021,0
12022,0
12023,0
12024,0
12025,0
12026,0
12027,0
12028,0
12029,0
12030,0
12031,0
12032,0
12033,0
12034,0
12035,0
12036,0
12037,0
12038,0
12039,0
12040,0
12041,0
12042,0
12043,0
12044,0
12045,0
12046,0
12047,0
12048,0
12049,0
12050,0
12051,0
12052,0
12053,0
12054,0
12055,0
12056,0
12057,0
12058,0
12059,0
12060,0
12061,0
12062,0
12063,0
12064,0
12065,0
12066,0
12067,0
12068,0
12069,0
12070,0
12071,0
12072,0
12073,0
12074,0
12075,0
12076,0
12077,0
12078,0
12079,0
12080,0
12081,0
12082,0
12083,0
12084,0
12085,0
12086,0
12087,0
12088,0
12089,0
12090,0
12091,0
12092,0
12093,0
12094,0
12095,0
12096,0
12097,0
12098,0
12099,0
12100,0
12101,0
12102,0
12103,0
12104,0
12105,0
12106,0
12107,0
12108,0
12109,0
12110,0
12111,0
12112,0
12113,0
12114,0
12115,0
12116,0
12117,0
12118,0
12119,0
12120,0
12121,0
12122,0
12123,0
12124,0
12125,0
12126,0
12127,0
12128,0
12129,0
12130,0
12131,0
12132,0
12133,0
12134,0
12135,0
12136,0
12137,0
12138,0
12139,0
12140,0
12141,0
12142,0
12143,0
12144,0
12145,0
12146,0
12147,0
12148,0
12149,0
12150,0
12151,0
12152,0
12153,0
12154,0
12155,0
12156,0
12157,0
12158,0
12159,0
12160,0
12161,0
12162,0
12163,0
12164,0
12165,0
12166,0
12167,0
12168,0
12169,0
12170,0
12171,0
12172,0
12173,0
12174,0
12175,0
12176,0
12177,0
12178,0
12179,0
12180,0
12181,0
12182,0
12183,0
12184,0
12185,0
12186,0
12187,0
12188,0
12189,0
12190,0
12191,0
12192,0
12193,0
12194,0
12195,0
12196,0
12197,0
12198,0
12199,0
12200,0
12201,0
12202,0
12203,0
12204,0
12205,0
12206,0
12207,0
12208,0
12209,0
12210,0
12211,0
12212,0
12213,0
12214,0
12215,0
12216,0
12217,0
12218,0
12219,0
12220,0
12221,0
12222,0
12223,0
12224,0
12225,0
12226,0
12227,0
12228,0
12229,0
12230,0
12231,0
12232,0
12233,0
12234,0
12235,0
12236,0
12237,0
12238,0
12239,0
12240,0
12241,0
12242,0
12243,0
12244,0
12245,0
12246,0
12247,0
12248,0
12249,0
12250,0
12251,0
12252,0
12253,0
12254,0
12255,0
12256,0
12257,0
12258,0
12259,0
12260,0
12261,0
12262,0
12263,0
12264,0
12265,0
12266,0
12267,0
12268,0
12269,0
12270,0
12271,0
12272,0
12273,0
12274,0
12275,0
12276,0
12277,0
12278,0
12279,0
12280,0
12281,0
12282,0
12283,0
12284,0
12285,0
12286,0
12287,0
12288,0
12289,0
12290,0
12291,0
12292,0
12293,0
12294,0
12295,0
12296,0
12297,0
12298,0
12299,0
12300,0
12301,0
12302,0
12303,0
12304,0
12305,0
12306,0
12307,0
12308,0
12309,0
12310,0
12311,0
12312,0
12313,0
12314,0
12315,0
12316,0
12317,0
12318,0
12319,0
12320,0
12321,0
12322,0
12323,0
12324,0
12325,0
12326,0
12327,0
12328,0
12329,0
12330,0
12331,0
12332,0
12333,0
12334,0
12335,0
12336,0
12337,0
12338,0
12339,0
12340,0
12341,0
12342,0
12343,0
12344,0
12345,0
12346,0
12347,0
12348,0
12349,0
12350,0
12351,0
12352,0
12353,0
12354,0
12355,0
12356,0
12357,0
12358,0
12359,0
12360,0
12361,0
12362,0
12363,0
12364,0
12365,0
12366,0
12367,0
12368,0
12369,0
12370,0
12371,0
12372,0
12373,0
12374,0
12375,0
12376,0
12377,0
12378,0
12379,0
12380,0
12381,0
12382,0
12383,0
12384,0
12385,0
12386,0
12387,0
12388,0
12389,0
12390,0
12391,0
12392,0
12393,0
12394,0
12395,0
12396,0
12397,0
12398,0
12399,0
12400,0
12401,0
12402,0
12403,0
12404,0
12405,0
12406,0
12407,0
12408,0
12409,0
12410,0
12411,0
12412,0
12413,0
12414,0
12415,0
12416,0
12417,0
12418,0
12419,0
12420,0
12421,0
12422,0
12423,0
12424,0
12425,0
12426,0
12427,0
12428,0
12429,0
12430,0
12431,0
12432,0
12433,0
12434,0
12435,0
12436,0
12437,0
12438,0
12439,1
12440,1
12441,1
12442,1
12443,1
12444,1
12445,1
12446,1
12447,1
12448,0
12449,0
12450,0
12451,0
12452,0
12453,0
12454,0
12455,0
12456,0
12457,0
12458,0
12459,0
12460,0
12461,0
12462,1
12463,1
12464,0
12465,0
12466,0
12467,1
12468,1
12469,0
12470,1
12471,1
12472,0
12473,0
12474,1
12475,1
12476,0
12477,1
12478,0
12479,1
12480,1
12481,1
12482,1
12483,1
12484,1
12485,0
12486,1
12487,0
12488,1
12489,0
12490,0
12491,0
12492,1
12493,1
12494,0
12495,0
12496,0
12497,1
12498,0
12499,0
12500,1
12501,0
12502,0
12503,1
12504,0
12505,1
12506,1
12507,0
12508,0
12509,1
12510,0
12511,0
12512,1
12513,0
12514,1
12515,1
12516,0
12517,0
12518,0
12519,1
12520,1
12521,1
12522,1
12523,1
12524,0
12525,1
12526,1
12527,1
12528,1
12529,0
12530,1
12531,1
12532,0
12533,1
12534,0
12535,0
12536,0
12537,0
12538,0
12539,0
12540,0
12541,0
12542,0
12543,0
12544,0
12545,0
12546,0
12547,0
12548,0
12549,0
12550,0
12551,0
12552,0
12553,0
12554,0
12555,0
12556,0
12557,0
12558,0
12559,0
12560,0
12561,0
12562,0
12563,0
12564,0
12565,0
12566,0
12567,0
12568,0
12569,0
12570,0
12571,0
12572,0
12573,0
12574,0
12575,0
12576,0
12577,0
12578,0
12579,0
12580,0
12581,0
12582,0
12583,0
12584,0
12585,0
12586,0
12587,0
12588,0
12589,0
12590,0
12591,0
12592,0
12593,0
12594,0
12595,0
12596,0
12597,0
12598,0
12599,0
12600,0
12601,0
12602,0
12603,0
12604,0
12605,0
12606,0
12607,0
12608,0
12609,0
12610,0
12611,0
12612,0
12613,0
12614,0
12615,0
12616,0
12617,0
12618,0
12619,0
12620,0
12621,0
12622,0
12623,0
12624,0
12625,0
12626,0
12627,0
12628,0
12629,0
12630,0
12631,0
12632,0
12633,0
12634,0
12635,0
12636,0
12637,0
12638,0
12639,0
12640,0
12641,0
12642,0
12643,0
12644,0
12645,0
12646,0
12647,0
12648,0
12649,0
12650,0
12651,0
12652,0
12653,0
12654,0
12655,0
12656,0
12657,0
12658,0
12659,0
12660,0
12661,0
12662,0
12663,0
12664,0
12665,0
12666,0
12667,0
12668,0
12669,0
12670,0
12671,0
12672,0
12673,0
12674,0
12675,0
12676,1
12677,0
12678,0
12679,1
12680,1
12681,1
12682,0
12683,1
12684,1
12685,1
12686,0
12687,1
12688,1
12689,1
12690,1
12691,0
12692,1
12693,0
12694,0
12695,0
12696,1
12697,0
12698,0
12699,1
12700,1
12701,1
12702,1
12703,0
12704,1
12705,1
12706,1
12707,1
12708,1
12709,1
12710,1
12711,0
12712,0
12713,1
12714,1
12715,0
12716,0
12717,1
12718,1
12719,1
12720,1
12721,0
12722,0
12723,0
12724,0
12725,1
12726,0
12727,0
12728,0
12729,0
12730,1
12731,1
12732,1
12733,0
12734,1
12735,0
12736,1
12737,0
12738,1
12739,1
12740,1
12741,0
12742,1
12743,1
12744,0
12745,1
12746,1
12747,1
12748,1
12749,0
12750,1
12751,1
12752,1
12753,1
12754,0
12755,0
12756,0
12757,0
12758,0
12759,0
12760,0
12761,1
12762,0
12763,1
12764,0
12765,1
12766,1
12767,1
12768,0
12769,1
12770,1
12771,0
12772,1
12773,0
12774,1
12775,0
12776,0
12777,1
12778,0
12779,0
12780,1
12781,0
12782,0
12783,1
12784,0
12785,1
12786,0
12787,1
12788,1
12789,0
12790,1
12791,1
12792,0
12793,1
12794,1
12795,1
12796,1
12797,1
12798,0
12799,1
12800,0
12801,1
12802,1
12803,1
12804,0
12805,0
12806,1
12807,0
12808,0
12809,0
12810,0
12811,1
12812,1
12813,0
12814,1
12815,1
12816,1
12817,1
12818,1
12819,1
12820,0
12821,0
12822,1
12823,1
12824,0
12825,0
12826,1
12827,1
12828,1
12829,0
12830,1
12831,0
12832,1
12833,1
12834,1
12835,1
12836,1
12837,0
12838,1
12839,1
12840,1
12841,1
12842,1
12843,1
12844,1
12845,1
12846,1
12847,0
12848,1
12849,1
12850,1
12851,0
12852,0
12853,1
12854,1
12855,1
12856,1
12857,1
12858,1
12859,1
12860,0
12861,0
12862,0
12863,1
12864,0
12865,1
12866,1
12867,0
12868,1
12869,1
12870,1
12871,1
12872,1
12873,1
12874,1
12875,1
12876,1
12877,1
12878,1
12879,1
12880,1
12881,1
12882,1
12883,1
12884,1
12885,1
12886,0
12887,1
12888,0
12889,0
12890,1
12891,1
12892,1
12893,1
12894,1
12895,0
12896,1
12897,1
12898,1
12899,1
12900,1
12901,1
12902,0
12903,0
12904,0
12905,1
12906,1
12907,0
12908,1
12909,1
12910,1
12911,1
12912,1
12913,0
12914,1
12915,1
12916,1
12917,1
12918,1
12919,1
12920,1
12921,0
12922,0
12923,1
12924,1
12925,1
12926,1
12927,1
12928,1
12929,1
12930,1
12931,0
12932,0
12933,1
12934,0
12935,1
12936,1
12937,0
12938,0
12939,0
12940,0
12941,0
12942,0
12943,0
12944,0
12945,1
12946,0
12947,0
12948,1
12949,1
12950,0
12951,1
12952,0
12953,1
12954,0
12955,1
12956,1
12957,1
12958,1
12959,0
12960,1
12961,1
12962,1
12963,1
12964,1
12965,1
12966,1
12967,1
12968,0
12969,1
12970,1
12971,1
12972,1
12973,1
12974,0
12975,0
12976,1
12977,1
12978,1
12979,0
12980,1
12981,1
12982,1
12983,1
12984,1
12985,0
12986,1
12987,1
12988,1
12989,1
12990,1
12991,1
12992,1
12993,1
12994,0
12995,1
12996,0
12997,1
12998,0
12999,0
13000,1
13001,1
13002,0
13003,1
13004,1
13005,1
13006,0
13007,1
13008,0
13009,0
13010,0
13011,1
13012,0
13013,0
13014,0
13015,1
13016,0
13017,1
13018,1
13019,0
13020,0
13021,1
13022,1
13023,1
13024,1
13025,1
13026,1
13027,1
13028,1
13029,1
13030,0
13031,0
13032,1
13033,0
13034,0
13035,0
13036,1
13037,1
13038,0
13039,1
13040,0
13041,1
13042,0
13043,1
13044,0
13045,1
13046,1
13047,0
13048,0
13049,0
13050,1
13051,0
13052,0
13053,0
13054,0
13055,0
13056,1
13057,1
13058,1
13059,1
13060,0
13061,1
13062,1
13063,1
13064,1
13065,1
13066,1
13067,0
13068,1
13069,1
13070,1
13071,1
13072,1
13073,1
13074,1
13075,1
13076,1
13077,1
13078,1
13079,1
13080,0
13081,0
13082,1
13083,0
13084,1
13085,1
13086,1
13087,0
13088,0
13089,0
13090,1
13091,1
13092,0
13093,0
13094,1
13095,1
13096,1
13097,1
13098,0
13099,0
13100,1
13101,0
13102,1
13103,1
13104,1
13105,1
13106,1
13107,1
13108,1
13109,1
13110,1
13111,1
13112,1
13113,1
13114,1
13115,1
13116,1
13117,1
13118,0
13119,1
13120,1
13121,0
13122,1
13123,0
13124,1
13125,0
13126,0
13127,1
13128,0
13129,0
13130,0
13131,0
13132,0
13133,0
13134,0
13135,0
13136,1
13137,0
13138,0
13139,0
13140,0
13141,1
13142,1
13143,0
13144,0
13145,0
13146,0
13147,0
13148,1
13149,0
13150,0
13151,0
13152,0
13153,0
13154,0
13155,0
13156,0
13157,0
13158,0
13159,1
13160,1
13161,0
13162,1
13163,0
13164,0
13165,0
13166,0
13167,1
13168,1
13169,1
13170,0
13171,0
13172,1
13173,0
13174,1
13175,1
13176,0
13177,0
13178,0
13179,0
13180,0
13181,1
13182,0
13183,0
13184,0
13185,0
13186,1
13187,0
13188,1
13189,1
13190,1
13191,1
13192,0
13193,0
13194,1
13195,0
13196,1
13197,0
13198,1
13199,0
13200,1
13201,0
13202,0
13203,0
13204,0
13205,1
13206,1
13207,1
13208,1
13209,1
13210,0
13211,0
13212,1
13213,1
13214,1
13215,0
13216,1
13217,1
13218,1
13219,0
13220,1
13221,1
13222,0
13223,0
13224,0
13225,1
13226,0
13227,1
13228,1
13229,1
13230,1
13231,0
13232,0
13233,0
13234,0
13235,0
13236,1
13237,1
13238,0
13239,1
13240,1
13241,0
13242,1
13243,1
13244,1
13245,1
13246,1
13247,1
13248,1
13249,1
13250,0
13251,0
13252,0
13253,0
13254,0
13255,0
13256,0
13257,0
13258,0
13259,0
13260,0
13261,0
13262,0
13263,0
13264,0
13265,0
13266,0
13267,0
13268,0
13269,0
13270,0
13271,0
13272,0
13273,0
13274,0
13275,0
13276,1
13277,0
13278,0
13279,0
13280,0
13281,1
13282,1
13283,0
13284,0
13285,0
13286,0
13287,0
13288,0
13289,0
13290,0
13291,0
13292,0
13293,0
13294,0
13295,0
13296,0
13297,0
13298,0
13299,0
13300,0
13301,0
13302,0
13303,0
13304,1
13305,1
13306,0
13307,1
13308,0
13309,0
13310,0
13311,0
13312,0
13313,0
13314,0
13315,1
13316,0
13317,0
13318,0
13319,0
13320,0
13321,0
13322,0
13323,0
13324,0
13325,0
13326,0
13327,0
13328,0
13329,0
13330,0
13331,0
13332,0
13333,1
13334,1
13335,1
13336,0
13337,1
13338,0
13339,0
13340,0
13341,0
13342,0
13343,0
13344,0
13345,0
13346,0
13347,0
13348,0
13349,0
13350,0
13351,0
13352,0
13353,0
13354,0
13355,0
13356,0
13357,0
13358,0
13359,0
13360,0
13361,0
13362,0
13363,1
13364,1
13365,1
13366,0
13367,1
13368,0
13369,1
13370,1
13371,1
13372,1
13373,1
13374,0
13375,0
13376,1
13377,1
13378,1
13379,1
13380,1
13381,0
13382,0
13383,0
13384,1
13385,1
13386,1
13387,0
13388,1
13389,1
13390,1
13391,0
13392,1
13393,1
13394,1
13395,0
13396,0
13397,0
13398,0
13399,1
13400,1
13401,0
13402,1
13403,1
13404,0
13405,1
13406,1
13407,1
13408,1
13409,0
13410,0
13411,1
13412,0
13413,0
13414,1
13415,0
13416,1
13417,1
13418,0
13419,1
13420,1
13421,0
13422,1
13423,1
13424,1
13425,1
13426,1
13427,1
13428,1
13429,0
13430,0
13431,1
13432,1
13433,1
13434,0
13435,0
13436,0
13437,0
13438,1
13439,1
13440,0
13441,0
13442,1
13443,0
13444,1
13445,1
13446,0
13447,0
13448,0
13449,1
13450,1
13451,1
13452,1
13453,0
13454,0
13455,0
13456,0
13457,1
13458,1
13459,1
13460,1
13461,0
13462,0
13463,1
13464,1
13465,1
13466,0
13467,0
13468,0
13469,1
13470,1
13471,1
13472,1
13473,0
13474,0
13475,1
13476,1
13477,0
13478,1
13479,0
13480,0
13481,0
13482,0
13483,1
13484,1
13485,1
13486,0
13487,1
13488,1
13489,0
13490,0
13491,0
13492,1
13493,0
13494,1
13495,1
13496,0
13497,1
13498,1
13499,1
13500,1
13501,1
13502,1
13503,1
13504,0
13505,1
13506,1
13507,1
13508,0
13509,1
13510,1
13511,0
13512,1
13513,0
13514,1
13515,1
13516,1
13517,1
13518,0
13519,1
13520,1
13521,1
13522,1
13523,0
13524,0
13525,0
13526,0
13527,1
13528,1
13529,0
13530,0
13531,0
13532,1
13533,1
13534,0
13535,1
13536,0
13537,0
13538,0
13539,0
13540,0
13541,0
13542,1
13543,0
13544,0
13545,1
13546,0
13547,1
13548,1
13549,1
13550,0
13551,1
13552,1
13553,0
13554,1
13555,1
13556,1
13557,0
13558,0
13559,0
13560,1
13561,0
13562,1
13563,0
13564,0
13565,0
13566,1
13567,0
13568,0
13569,1
13570,1
13571,0
13572,1
13573,0
13574,0
13575,0
13576,1
13577,0
13578,0
13579,1
13580,1
13581,0
13582,1
13583,0
13584,1
13585,0
13586,0
13587,0
13588,0
13589,0
13590,0
13591,0
13592,0
13593,0
13594,0
13595,1
13596,0
13597,1
13598,1
13599,0
13600,1
13601,1
13602,0
13603,1
13604,1
13605,1
13606,0
13607,1
13608,1
13609,1
13610,1
13611,1
13612,0
13613,1
13614,1
13615,1
13616,1
13617,1
13618,0
13619,0
13620,0
13621,1
13622,1
13623,1
13624,1
13625,1
13626,1
13627,0
13628,0
13629,1
13630,0
13631,0
13632,0
13633,0
13634,1
13635,1
13636,0
13637,0
13638,1
13639,1
13640,1
13641,0
13642,0
13643,0
13644,1
13645,1
13646,1
13647,1
13648,1
13649,1
13650,0
13651,0
13652,1
13653,1
13654,1
13655,0
13656,1
13657,0
13658,1
13659,0
13660,0
13661,1
13662,0
13663,1
13664,1
13665,0
13666,0
13667,1
13668,0
13669,0
13670,0
13671,1
13672,1
13673,0
13674,1
13675,1
13676,1
13677,1
13678,0
13679,1
13680,1
13681,1
13682,1
13683,1
13684,0
13685,1
13686,1
13687,1
13688,1
13689,1
13690,1
13691,1
13692,1
13693,0
13694,1
13695,1
13696,0
13697,1
13698,0
13699,1
13700,0
13701,1
13702,1
13703,0
13704,1
13705,0
13706,0
13707,1
13708,1
13709,0
13710,1
13711,1
13712,1
13713,1
13714,1
13715,0
13716,0
13717,0
13718,0
13719,0
13720,0
13721,0
13722,0
13723,0
13724,0
13725,0
13726,0
13727,0
13728,0
13729,1
13730,0
13731,1
13732,0
13733,0
13734,1
13735,0
13736,0
13737,0
13738,0
13739,0
13740,0
13741,1
13742,0
13743,0
13744,0
13745,0
13746,0
13747,0
13748,0
13749,0
13750,0
13751,0
13752,0
13753,0
13754,0
13755,0
13756,0
13757,0
13758,0
13759,0
13760,0
13761,0
13762,0
13763,1
13764,1
13765,0
13766,0
13767,0
13768,0
13769,0
13770,0
13771,0
13772,0
13773,0
13774,0
13775,0
13776,0
13777,0
13778,0
13779,0
13780,0
13781,0
13782,0
13783,0
13784,0
13785,0
13786,0
13787,1
13788,0
13789,0
13790,0
13791,0
13792,1
13793,0
13794,0
13795,0
13796,0
13797,0
13798,0
13799,0
13800,0
13801,0
13802,0
13803,0
13804,0
13805,0
13806,0
13807,0
13808,0
13809,0
13810,0
13811,0
13812,0
13813,0
13814,0
13815,0
13816,0
13817,0
13818,0
13819,0
13820,0
13821,0
13822,0
13823,0
13824,0
13825,0
13826,0
13827,1
13828,0
13829,1
13830,1
13831,0
13832,1
13833,0
13834,0
13835,1
13836,1
13837,1
13838,1
13839,1
13840,0
13841,0
13842,0
13843,0
13844,0
13845,0
13846,0
13847,0
13848,0
13849,0
13850,0
13851,0
13852,0
13853,0
13854,0
13855,0
13856,0
13857,0
13858,0
13859,0
13860,0
13861,0
13862,0
13863,0
13864,0
13865,0
13866,0
13867,0
13868,0
13869,1
13870,0
13871,0
13872,0
13873,0
13874,0
13875,0
13876,0
13877,0
13878,0
13879,0
13880,0
13881,0
13882,0
13883,0
13884,0
13885,0
13886,0
13887,0
13888,0
13889,0
13890,0
13891,0
13892,0
13893,0
13894,0
13895,0
13896,0
13897,0
13898,0
13899,0
13900,0
13901,0
13902,0
13903,0
13904,0
13905,0
13906,0
13907,0
13908,0
13909,0
13910,0
13911,0
13912,0
13913,0
13914,0
13915,0
13916,0
13917,0
13918,0
13919,0
13920,0
13921,0
13922,0
13923,0
13924,0
13925,0
13926,0
13927,0
13928,0
13929,0
13930,0
13931,0
13932,0
13933,0
13934,0
13935,0
13936,0
13937,0
13938,0
13939,0
13940,0
13941,0
13942,1
13943,0
13944,0
13945,0
13946,0
13947,0
13948,0
13949,0
13950,0
13951,0
13952,0
13953,0
13954,0
13955,0
13956,0
13957,0
13958,0
13959,1
13960,0
13961,0
13962,0
13963,0
13964,0
13965,0
13966,0
13967,0
13968,0
13969,0
13970,0
13971,0
13972,0
13973,0
13974,0
13975,0
13976,0
13977,1
13978,0
13979,0
13980,0
13981,0
13982,0
13983,0
13984,0
13985,0
13986,0
13987,0
13988,0
13989,0
13990,0
13991,0
13992,0
13993,0
13994,0
13995,0
13996,0
13997,0
13998,0
13999,1
14000,0
14001,0
14002,0
14003,0
14004,0
14005,0
14006,0
14007,0
14008,0
14009,0
14010,0
14011,0
14012,0
14013,0
14014,0
14015,0
14016,0
14017,0
14018,0
14019,0
14020,0
14021,1
14022,0
14023,0
14024,0
14025,0
14026,0
14027,0
14028,1
14029,0
14030,0
14031,0
14032,0
14033,0
14034,0
14035,0
14036,0
14037,0
14038,0
14039,0
14040,0
14041,0
14042,0
14043,0
14044,0
14045,1
14046,0
14047,0
14048,0
14049,0
14050,0
14051,0
14052,0
14053,0
14054,1
14055,0
14056,0
14057,0
14058,0
14059,0
14060,0
14061,0
14062,0
14063,0
14064,0
14065,0
14066,0
14067,0
14068,0
14069,0
14070,0
14071,0
14072,0
14073,1
14074,0
14075,0
14076,0
14077,0
14078,0
14079,0
14080,0
14081,0
14082,0
14083,0
14084,0
14085,0
14086,0
14087,0
14088,0
14089,0
14090,0
14091,0
14092,0
14093,0
14094,0
14095,0
14096,0
14097,0
14098,0
14099,0
14100,0
14101,0
14102,0
14103,0
14104,0
14105,0
14106,0
14107,0
14108,0
14109,0
14110,0
14111,0
14112,0
14113,0
14114,0
14115,0
14116,0
14117,0
14118,0
14119,0
14120,0
14121,0
14122,0
14123,0
14124,0
14125,0
14126,0
14127,0
14128,0
14129,1
14130,0
14131,1
14132,0
14133,1
14134,1
14135,0
14136,0
14137,0
14138,1
14139,0
14140,1
14141,0
14142,1
14143,1
14144,1
14145,1
14146,1
14147,1
14148,1
14149,1
14150,1
14151,1
14152,0
14153,0
14154,0
14155,0
14156,0
14157,0
14158,0
14159,0
14160,0
14161,0
14162,0
14163,0
14164,0
14165,0
14166,0
14167,0
14168,1
14169,0
14170,0
14171,1
14172,1
14173,1
14174,1
14175,1
14176,0
14177,0
14178,1
14179,1
14180,0
14181,1
14182,0
14183,1
14184,1
14185,0
14186,1
14187,1
14188,1
14189,1
14190,1
14191,1
14192,1
14193,1
14194,1
14195,0
14196,1
14197,0
14198,0
14199,1
14200,0
14201,1
14202,1
14203,0
14204,0
14205,1
14206,1
14207,0
14208,1
14209,0
14210,1
14211,1
14212,0
14213,0
14214,0
14215,1
14216,0
14217,0
14218,1
14219,0
14220,1
14221,1
14222,1
14223,1
14224,1
14225,1
14226,0
14227,1
14228,1
14229,1
14230,1
14231,1
14232,1
14233,1
14234,0
14235,0
14236,0
14237,0
14238,0
14239,1
14240,1
14241,1
14242,0
14243,0
14244,0
14245,0
14246,0
14247,1
14248,0
14249,0
14250,0
14251,1
14252,0
14253,0
14254,1
14255,1
14256,0
14257,0
14258,0
14259,0
14260,1
14261,0
14262,1
14263,1
14264,0
14265,0
14266,0
14267,0
14268,1
14269,0
14270,1
14271,1
14272,0
14273,1
14274,0
14275,0
14276,0
14277,0
14278,1
14279,0
14280,0
14281,0
14282,0
14283,0
14284,0
14285,0
14286,0
14287,1
14288,0
14289,0
14290,0
14291,0
14292,0
14293,0
14294,0
14295,0
14296,0
14297,0
14298,0
14299,0
14300,0
14301,0
14302,0
14303,0
14304,0
14305,0
14306,0
14307,0
14308,0
14309,0
14310,1
14311,0
14312,1
14313,0
14314,0
14315,0
14316,0
14317,0
14318,0
14319,1
14320,0
14321,1
14322,0
14323,0
14324,0
14325,0
14326,0
14327,0
14328,0
14329,0
14330,0
14331,0
14332,0
14333,0
14334,0
14335,0
14336,0
14337,0
14338,0
14339,0
14340,0
14341,0
14342,0
14343,0
14344,0
14345,0
14346,0
14347,0
14348,1
14349,0
14350,0
14351,0
14352,1
14353,1
14354,0
14355,0
14356,0
14357,0
14358,0
14359,1
14360,0
14361,0
14362,0
14363,0
14364,0
14365,0
14366,0
14367,0
14368,0
14369,0
14370,0
14371,0
14372,0
14373,0
14374,0
14375,0
14376,0
14377,0
14378,0
14379,0
14380,0
14381,0
14382,0
14383,0
14384,0
14385,0
14386,0
14387,0
14388,0
14389,0
14390,0
14391,0
14392,0
14393,0
14394,0
14395,0
14396,0
14397,0
14398,0
14399,0
14400,1
14401,0
14402,0
14403,0
14404,0
14405,0
14406,1
14407,0
14408,1
14409,1
14410,0
14411,1
14412,1
14413,0
14414,1
14415,1
14416,1
14417,0
14418,0
14419,0
14420,0
14421,0
14422,0
14423,0
14424,1
14425,1
14426,1
14427,0
14428,1
14429,1
14430,1
14431,1
14432,1
14433,0
14434,0
14435,1
14436,1
14437,1
14438,1
14439,1
14440,1
14441,1
14442,1
14443,1
14444,1
14445,1
14446,1
14447,1
14448,1
14449,0
14450,1
14451,0
14452,1
14453,1
14454,1
14455,1
14456,1
14457,0
14458,0
14459,1
14460,1
14461,0
14462,1
14463,1
14464,1
14465,1
14466,1
14467,1
14468,1
14469,1
14470,0
14471,1
14472,1
14473,1
14474,1
14475,1
14476,1
14477,1
14478,1
14479,1
14480,1
14481,1
14482,1
14483,0
14484,1
14485,1
14486,0
14487,1
14488,1
14489,0
14490,1
14491,1
14492,1
14493,1
14494,1
14495,1
14496,1
14497,1
14498,1
14499,1
14500,1
14501,1
14502,0
14503,0
14504,0
14505,1
14506,1
14507,1
14508,1
14509,1
14510,1
14511,1
14512,1
14513,0
14514,0
14515,0
14516,1
14517,0
14518,0
14519,1
14520,0
14521,1
14522,1
14523,1
14524,1
14525,1
14526,1
14527,1
14528,1
14529,1
14530,1
14531,1
14532,1
14533,1
14534,1
14535,1
14536,1
14537,1
14538,0
14539,1
14540,0
14541,1
14542,0
14543,1
14544,1
14545,1
14546,0
14547,0
14548,1
14549,1
14550,1
14551,0
14552,1
14553,0
14554,0
14555,1
14556,0
14557,1
14558,1
14559,1
14560,1
14561,1
14562,0
14563,0
14564,1
14565,0
14566,1
14567,1
14568,1
14569,1
14570,1
14571,0
14572,1
14573,1
14574,1
14575,1
14576,1
14577,1
14578,1
14579,1
14580,1
14581,1
14582,1
14583,1
14584,1
14585,1
14586,0
14587,0
14588,0
14589,0
14590,1
14591,1
14592,1
14593,1
14594,1
14595,0
14596,1
14597,1
14598,0
14599,1
14600,1
14601,1
14602,1
14603,1
14604,1
14605,1
14606,1
14607,1
14608,1
14609,0
14610,1
14611,1
14612,1
14613,1
14614,1
14615,0
14616,0
14617,0
14618,0
14619,1
14620,0
14621,0
14622,1
14623,1
14624,1
14625,1
14626,1
14627,0
14628,1
14629,0
14630,1
14631,1
14632,1
14633,1
14634,1
14635,1
14636,1
14637,0
14638,1
14639,1
14640,1
14641,1
14642,1
14643,1
14644,1
14645,1
14646,0
14647,1
14648,1
14649,1
14650,0
14651,1
14652,0
14653,1
14654,1
14655,1
14656,1
14657,1
14658,1
14659,0
14660,1
14661,1
14662,1
14663,1
14664,0
14665,1
14666,1
14667,0
14668,1
14669,1
14670,1
14671,1
14672,1
14673,1
14674,0
14675,1
14676,1
14677,0
14678,0
14679,1
14680,0
14681,1
14682,1
14683,1
14684,0
14685,0
14686,0
14687,0
14688,0
14689,1
14690,1
14691,1
14692,0
14693,0
14694,1
14695,1
14696,1
14697,1
14698,0
14699,0
14700,0
14701,1
14702,1
14703,1
14704,1
14705,0
14706,1
14707,1
14708,1
14709,0
14710,0
14711,1
14712,1
14713,1
14714,0
14715,0
14716,1
14717,0
14718,0
14719,0
14720,0
14721,1
14722,1
14723,1
14724,1
14725,1
14726,0
14727,0
14728,1
14729,1
14730,1
14731,1
14732,0
14733,0
14734,1
14735,0
14736,1
14737,1
14738,1
14739,1
14740,1
14741,1
14742,0
14743,1
14744,1
14745,1
14746,1
14747,0
14748,1
14749,1
14750,1
14751,1
14752,0
14753,1
14754,0
14755,0
14756,1
14757,0
14758,1
14759,0
14760,0
14761,0
14762,0
14763,0
14764,1
14765,0
14766,1
14767,0
14768,1
14769,1
14770,1
14771,1
14772,0
14773,0
14774,1
14775,1
14776,0
14777,0
14778,1
14779,0
14780,1
14781,0
14782,0
14783,0
14784,0
14785,1
14786,0
14787,1
14788,1
14789,1
14790,1
14791,0
14792,1
14793,1
14794,1
14795,1
14796,1
14797,0
14798,0
